CODIGO_ID,ESTACION,LATITUD,LONGITUD,TIPO_REPORTE
47E2E456,TOCACHE,-8.18475,-76.50789,AUTOMATICA
47E13530,CERRO BLANCO,-17.96873,-70.15231,AUTOMATICA
47E1A052,CORUCA,-17.63312,-70.45456,AUTOMATICA
4722F344,LA TRANCA,-17.74313,-70.47178,AUTOMATICA
47E143A0,CAPLINA,-17.6921,-69.92511,AUTOMATICA
47E195C8,CHALLATA,-17.81542,-70.09896,AUTOMATICA
47E113DC,REPRESA PAUCARANI,-17.53436,-69.76499,AUTOMATICA
47E2B42A,BOCATOMA EL AYRO,-17.58019,-69.62673,AUTOMATICA
47E2C2BA,CANDARAVE,-17.268,-70.25409,AUTOMATICA
47E1654C,CORACHAY II,-17.11435,-70.28838,AUTOMATICA
47E12646,LAGUNA ARICOTA,-17.37093,-70.30847,AUTOMATICA
47E186BE,PUENTE VIEJO,-17.61756,-70.76097,AUTOMATICA
214800,TICAPAMPA,-17.47659,-70.54263,AUTOMATICA
47E2D1CC,TARATA,-17.47937,-70.03665,AUTOMATICA
47E292C6,CHUAPALCA,-17.30882,-69.66179,AUTOMATICA
47E150D6,PUENTE TALAPALCA,-17.47487,-70.17265,AUTOMATICA
117059,ANCOAQUE,-17.19972,-69.93917,AUTOMATICA
47E2A75C,VILACOTA,-17.07909,-70.04302,AUTOMATICA
47E1763A,SALIDA TUNEL KOVIRE,-17.23804,-70.00854,AUTOMATICA
47E1B324,REPRESA JARUMAS,-17.3692,-69.94863,AUTOMATICA
103068,PUERTO PIZARRO,-3.50396,-80.39538,AUTOMATICA
47E024BC,PUENTE TUMBES,-3.5709,-80.4609,AUTOMATICA
472EF2D8,CAMPAMENTO SEDE,-3.55115,-80.42962,AUTOMATICA
472F264A,RICA PLAYA,-3.81333,-80.4575,AUTOMATICA
472F43AC,HUASIMO,-3.99815,-80.50392,AUTOMATICA
472F00A6,CABO INGA M,-3.97594,-80.40182,AUTOMATICA
47E01126,CABO INGA H,-3.97873,-80.39938,AUTOMATICA
4724A3F6,EL TIGRE,-3.7687,-80.45689,AUTOMATICA
472F13D0,CAÑAVERAL,-3.93905,-80.65055,AUTOMATICA
472F353C,MATAPALO,-3.68276,-80.19851,AUTOMATICA
47E86310,CALLERIA,-7.89825,-74.49886,AUTOMATICA
47E87066,PUERTO ESPERANZA,-9.77083,-70.70666,AUTOMATICA
213403,LETRAYOC,-13.65773,-75.74496,AUTOMATICA
472DF5D6,HUAYTAPALLANA,-11.92717,-75.06186,AUTOMATICA
4725C4EA,SATIPO,-11.2247,-74.6087,AUTOMATICA
111299,POTSOTENI,-11.41316,-74.14723,AUTOMATICA
47257764,TARMA,-11.3967,-75.6899,AUTOMATICA
111288,CHACAPALPA,-11.7525,-75.74226,AUTOMATICA
472D9030,MARCAPOMACOCHA,-11.40443,-76.32508,AUTOMATICA
211001,SALINAR,-7.66069,-78.96109,AUTOMATICA
472D30C8,CASAGRANDE,-7.75031,-79.18869,AUTOMATICA
472D8346,CALLANCAS,-7.7675,-78.47729,AUTOMATICA
107131,LA FORTUNA,-7.67042,-78.40242,AUTOMATICA
472D60B4,USQUIL,-7.8186,-78.41497,AUTOMATICA
472E74CC,PUENTE COINA,-7.79636,-78.38012,AUTOMATICA
472EB1D2,CAPACHIQUE,-7.85642,-78.31184,AUTOMATICA
107130,TICAPAMPA,-7.91641,-77.90148,AUTOMATICA
4727319A,QUIRUVILCA,-8.00419,-78.3079,AUTOMATICA
472E5220,PUENTE PALMIRA,-7.54919,-78.81051,AUTOMATICA
472EA2A4,CASCAS,-7.47987,-78.82367,AUTOMATICA
472D552E,LUCMA,-7.64333,-78.55135,AUTOMATICA
47E0A2A8,EL TAMBO,-7.57398,-78.70655,AUTOMATICA
472CC2B6,MARMOT,-7.7635,-78.66725,AUTOMATICA
47E2F720,TINAJONES,-6.65489,-79.42792,AUTOMATICA
106140,VISTA FLORIDA,-6.72775,-79.78088,AUTOMATICA
106138,PUCHACA,-6.37353,-79.46673,AUTOMATICA
47201542,TONGORRAPE,-6.06692,-79.68203,AUTOMATICA
472F50DA,EL VIRREY,-5.53579,-79.98416,AUTOMATICA
4726F67E,PASABAR,-5.83714,-79.81911,AUTOMATICA
472A218A,ANTONIO RAYMONDI,-11.77606,-77.15139,AUTOMATICA
112278,CERES,-12.02867,-76.92711,AUTOMATICA
212500,AGUA AZUL BOCATOMA,-11.80778,-76.99766,AUTOMATICA
111286,CARABAYLLO,-11.90219,-77.03364,AUTOMATICA
112181,CAMPO DE MARTE,-12.07056,-77.04314,AUTOMATICA
472AC278,VON HUMBOLDT,-12.08221,-76.93944,AUTOMATICA
111290,ÑAÑA,-11.98744,-76.84194,AUTOMATICA
47278214,CHOSICA,-11.92986,-76.68964,AUTOMATICA
111287,PUENTE PIEDRA,-11.86325,-77.07413,AUTOMATICA
112193,SAN BORJA,-12.10859,-77.00769,AUTOMATICA
112267,SAN JUAN DE LURIGANCHO,-11.98164,-76.99925,AUTOMATICA
